scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,h_starve,h_therm,dropped
bursty,shield_repair,naive,loo,radioml,2,300,0.9821167256207666,0.9739261131144783,0.0,0.056666666666666664,1,0.0,0.354,25.05,39.75045022168684,0.9254500589540998,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,3,300,0.9760463871683432,0.9660452668329287,0.0,0.03,1,0.0,0.3373333333333333,25.05,40.20889775960902,0.946046387168343,0.0,0.03,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,4,300,0.9834374368051473,0.9732962805005642,0.0,0.03,1,0.0,0.3486666666666667,25.276666666666667,43.74443957306365,0.9534374368051473,0.0,0.03,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,5,300,0.9815874147539275,0.973644273403568,0.0,0.03333333333333333,4,0.0,0.37666666666666665,25.303333333333335,39.516807834867095,0.9482540814205942,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,6,300,0.9785747674206308,0.9660388049287939,0.0,0.013333333333333334,1,0.0,0.358,25.006666666666668,44.141609778843616,0.9652414340872975,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,7,300,0.9859369343848933,0.9719098444028966,0.0,0.02666666666666667,1,0.0,0.3486666666666667,24.84,38.584934087672174,0.9592702677182267,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,8,300,0.9857211097648758,0.9738841193148835,0.0,0.016666666666666666,1,0.0,0.3313333333333333,25.123333333333335,41.999813891251875,0.9690544430982091,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,9,300,0.9826575651234896,0.9665888444487107,0.0,0.05333333333333334,1,0.0,0.33666666666666667,24.89666666666667,37.93133120004411,0.9293242317901562,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,10,300,0.9840931538620513,0.9730377908189588,0.0,0.023333333333333334,1,0.0,0.3526666666666667,25.363333333333333,41.674939669107225,0.960759820528718,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,11,300,0.985635425739811,0.9715722115976104,0.0,0.023333333333333334,1,0.0,0.34933333333333333,25.05666666666667,39.17436217689289,0.9623020924064777,0.0,0.023333333333333334,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,12,300,0.984729536123795,0.9739793400526598,0.0,0.02666666666666667,1,0.0,0.3506666666666667,25.09,40.657378020719,0.9580628694571283,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,13,300,0.9829828808413038,0.9719553130553941,0.0,0.013333333333333334,1,0.0,0.3413333333333333,25.133333333333333,40.20239070517481,0.9696495475079704,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,none
bursty,shield_repair,naive,loo,radioml,14,300,0.983231778981283,0.9666061720548949,0.0,0.013333333333333334,1,0.0,0.368,25.143333333333334,38.17567081334196,0.9698984456479497,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,0,300,0.9586022175280378,0.9139616774358239,0.0,0.13333333333333333,1,0.0,0.39066666666666666,25.75,39.148909686996255,0.8252688841947046,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,1,300,0.9585958935979907,0.8960798632382777,0.0,0.05333333333333334,1,0.0,0.4126666666666667,25.906666666666666,37.538589514418774,0.9052625602646571,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,2,300,0.9563890380872897,0.8960799623070069,0.0,0.09333333333333334,1,0.0,0.41333333333333333,25.873333333333335,43.436739347700886,0.8630557047539563,0.0,0.09333333333333334,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,3,300,0.9563437793632283,0.9139391285613192,0.0,0.09,1,0.0,0.396,25.88,39.61756120894805,0.8663437793632284,0.0,0.09,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,4,300,0.9570207238565448,0.910747864059676,0.0,0.07333333333333333,1,0.0,0.4166666666666667,26.053333333333335,41.25454998581056,0.8836873905232113,0.0,0.07333333333333333,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,5,300,0.9561596264808411,0.9135278564925859,0.0,0.07,1,0.0,0.3933333333333333,25.656666666666666,43.539279047326886,0.886159626480841,0.0,0.07,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,6,300,0.9561904825986077,0.9072190749087602,0.0,0.07333333333333333,1,0.0,0.394,26.086666666666666,43.57745723584043,0.8828571492652744,0.0,0.07333333333333333,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,7,300,0.9584074483721315,0.8960796630872903,0.0,0.04666666666666667,1,0.0,0.4073333333333333,25.71,42.861864840445264,0.9117407817054648,0.0,0.04666666666666667,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,8,300,0.9561188633869561,0.91391334267676,0.0,0.056666666666666664,1,0.0,0.4053333333333333,25.876666666666665,41.08036337526748,0.8994521967202894,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,9,300,0.9586500986029262,0.8960799798715434,0.0,0.1,2,0.0,0.37466666666666665,25.73,38.53838964321232,0.858650098602926,0.0,0.1,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,10,300,0.9567627185271772,0.9133528014436568,0.0,0.04,1,0.0,0.38866666666666666,26.21,38.962143148462296,0.916762718527177,0.0,0.04,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,11,300,0.9582358260290444,0.9129807421487477,0.0,0.013333333333333334,1,0.0,0.41,25.593333333333334,39.410714231002125,0.9449024926957111,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,12,300,0.9533418781951042,0.9135609216016302,0.0,0.056666666666666664,1,0.0,0.37666666666666665,26.013333333333332,39.94007855649298,0.8966752115284375,0.0,0.056666666666666664,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,13,300,0.9583418224539749,0.9129079638171657,0.0,0.08666666666666667,1,0.0,0.398,25.89666666666667,40.96057660520369,0.8716751557873083,0.0,0.08666666666666667,0.0,0.0,0.0,0.0,none
backhaul,shield_repair,naive,loo,radioml,14,300,0.956505662662361,0.9139431651657652,0.0,0.08,1,0.0,0.4126666666666667,25.993333333333332,41.4265816351268,0.8765056626623611,0.0,0.08,0.0,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,0,300,0.9909157927914397,0.9739998847278607,0.0,0.17666666666666667,1,0.0,0.47,26.833333333333332,41.248406191752146,0.8142491261247731,0.0,0.06666666666666667,0.12666666666666668,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,1,300,0.991060798592659,0.9739582591099833,0.0,0.14333333333333334,1,0.0,0.46066666666666667,26.516666666666666,39.53399241716144,0.8477274652593257,0.0,0.04,0.10333333333333333,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,2,300,0.9902232146491391,0.9739990545059191,0.0,0.18333333333333332,1,0.0,0.49,26.823333333333334,44.13038365997444,0.8068898813158057,0.0,0.10333333333333333,0.08666666666666667,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,3,300,0.991194607710493,0.9739975990393982,0.0,0.15,1,0.0,0.484,26.9,41.70703841978707,0.8411946077104929,0.0,0.07333333333333333,0.08333333333333333,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,4,300,0.9914801061553373,0.9748318421191194,0.0,0.19,1,0.0,0.47533333333333333,26.793333333333333,40.436011617719785,0.8014801061553374,0.0,0.10333333333333333,0.1,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,5,300,0.9910840670812628,0.9739999989600181,0.0,0.13,1,0.0,0.478,26.816666666666666,43.26681634546129,0.8610840670812627,0.0,0.02666666666666667,0.10333333333333333,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,6,300,0.9915893434902443,0.9739804614860734,0.0,0.19333333333333333,1,0.0,0.46,26.863333333333333,43.29006586627735,0.7982560101569111,0.0,0.08333333333333333,0.12333333333333334,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,7,300,0.9919706226042696,0.9750845083194541,0.0,0.16333333333333333,1,0.0,0.4666666666666667,26.913333333333334,39.64877545446947,0.8286372892709363,0.0,0.043333333333333335,0.12333333333333334,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,8,300,0.9907921914528168,0.9739756675093415,0.0,0.21666666666666667,1,0.0,0.464,26.886666666666667,39.20189281337173,0.77412552478615,0.0,0.12333333333333334,0.12333333333333334,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,9,300,0.9913524268750367,0.9739999274472857,0.0,0.20666666666666667,1,0.0,0.48733333333333334,26.68,41.78970312413533,0.7846857602083699,0.0,0.11333333333333333,0.11333333333333333,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,10,300,0.9913628175244514,0.9739974664519352,0.0,0.16,1,0.0,0.48,27.153333333333332,43.89536628919334,0.8313628175244513,0.0,0.05,0.11666666666666667,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,11,300,0.9889732472001546,0.9739999184590586,0.0,0.16333333333333333,1,0.0,0.4706666666666667,26.743333333333332,40.52842617361668,0.8256399138668211,0.0,0.06333333333333334,0.1,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,12,300,0.9918211682407662,0.9809917934482172,0.0,0.15,1,0.0,0.466,26.83,38.62713267393605,0.8418211682407662,0.0,0.07,0.08333333333333333,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,13,300,0.9889017372639969,0.9739981885644363,0.0,0.17666666666666667,1,0.0,0.4786666666666667,26.566666666666666,38.09070278257819,0.8122350705973302,0.0,0.08333333333333333,0.11333333333333333,0.0,0.0,0.0,none
compromised_xapp,shield_repair,naive,loo,radioml,14,300,0.9910790454987943,0.9739994193434081,0.0,0.23,1,0.0,0.474,26.69,38.046963699901475,0.7610790454987943,0.0,0.11666666666666667,0.12333333333333334,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,0,300,0.9308247579565735,0.7510880377962541,0.0,0.36,1,0.0,0.5233333333333333,27.44333333333333,39.12806453936193,0.5708247579565734,0.0,0.08666666666666667,0.32666666666666666,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,1,300,0.9402578019851611,0.8591731637175003,0.0,0.4,1,0.0,0.5553333333333333,27.39666666666667,40.00036672305093,0.540257801985161,0.0,0.056666666666666664,0.37,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,2,300,0.9318622943078017,0.7767294945547761,0.0,0.4066666666666667,1,0.0,0.5386666666666666,27.65,43.90709658433009,0.5251956276411349,0.0,0.07333333333333333,0.36,0.0,0.0,0.006666666666666667,none
compound,shield_repair,naive,loo,radioml,3,300,0.9193675245077191,0.7145437591301826,0.0,0.39,1,0.0,0.5373333333333333,27.346666666666668,39.01163691899736,0.5293675245077191,0.0,0.11666666666666667,0.32666666666666666,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,4,300,0.9254897845107078,0.7774755537753382,0.0,0.4166666666666667,2,0.0,0.5326666666666666,27.366666666666667,36.846236270066534,0.5088231178440412,0.0,0.16333333333333333,0.34,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,5,300,0.9421028038379375,0.8603082979459079,0.0,0.39,1,0.0,0.5413333333333333,27.436666666666667,35.70735269135838,0.5521028038379376,0.0,0.18,0.2966666666666667,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,6,300,0.9206809205943036,0.7111059790997482,0.0,0.43333333333333335,1,0.0,0.5366666666666666,27.593333333333334,43.97438973901479,0.4873475872609704,0.0,0.16333333333333333,0.3466666666666667,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,7,300,0.9275740367015294,0.7613880105085533,0.0,0.3933333333333333,1,0.0,0.5333333333333333,27.533333333333335,43.76354478134183,0.5342407033681961,0.0,0.13666666666666666,0.31666666666666665,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,8,300,0.9255592379823921,0.7511996826759803,0.0,0.44666666666666666,2,0.0,0.56,27.513333333333332,42.165643195600076,0.4788925713157255,0.0,0.2,0.33666666666666667,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,9,300,0.9258896252672597,0.7794057454267126,0.0,0.4166666666666667,1,0.0,0.5513333333333333,27.453333333333333,39.44267154104493,0.5092229586005931,0.0,0.13333333333333333,0.38,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,10,300,0.9285561088797033,0.7703550771602847,0.0,0.4066666666666667,1,0.0,0.55,27.46,39.81391400895546,0.5218894422130366,0.0,0.1,0.33,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,11,300,0.934984134095812,0.7771131925832386,0.0,0.44,1,0.0,0.53,27.483333333333334,45.25185702213723,0.4949841340958121,0.0,0.13666666666666666,0.36666666666666664,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,12,300,0.9188329438503471,0.7709647209463805,0.0,0.35,1,0.0,0.5213333333333333,27.5,42.19453918522085,0.5688329438503472,0.0,0.08,0.29,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,13,300,0.921612688904256,0.7778823610578981,0.0,0.41,3,0.0,0.5573333333333333,27.406666666666666,41.16368798521557,0.5116126889042559,0.0,0.11333333333333333,0.34,0.0,0.0,0.0,none
compound,shield_repair,naive,loo,radioml,14,300,0.9193117518443021,0.70785556379605,0.0,0.5033333333333333,2,0.0,0.538,27.52,43.81898526078779,0.4159784185109688,0.0,0.19,0.37666666666666665,0.0,0.0,0.0,none
narrowband,shield_repair,naive,loo,radioml,0,300,0.9880394197215014,0.9781334242266646,0.14,0.20333333333333334,1,0.0,0.15,26.68,37.21218786104616,0.7847060863881681,0.09,0.14333333333333334,0.0,0.0,0.0,0.0,phi_rf
narrowband,shield_repair,naive,loo,radioml,1,300,0.9914617639210934,0.9854634186666187,0.13666666666666666,0.21333333333333335,1,0.0,0.14666666666666667,26.663333333333334,49.57492373787373,0.77812843058776,0.08,0.13,0.0,0.0,0.0,0.03333333333333333,phi_rf
narrowband,shield_repair,naive,loo,radioml,2,300,0.9914595338254044,0.984283139220176,0.17666666666666667,0.27666666666666667,1,0.0,0.14133333333333334,27.2,43.33261277818991,0.7147928671587378,0.07333333333333333,0.18,0.0,0.0,0.0,0.07666666666666666,phi_rf
narrowband,shield_repair,naive,loo,radioml,3,300,0.9917033899978632,0.9837561396111466,0.15,0.2,1,0.0,0.13933333333333334,26.773333333333333,48.37903630736823,0.791703389997863,0.07,0.14,0.0,0.0,0.0,0.013333333333333334,phi_rf
narrowband,shield_repair,naive,loo,radioml,4,300,0.9916393485720344,0.9842213113685091,0.14333333333333334,0.19,1,0.0,0.154,26.866666666666667,46.13130247561438,0.8016393485720344,0.07333333333333333,0.12,0.0,0.0,0.0,0.02666666666666667,phi_rf
narrowband,shield_repair,naive,loo,radioml,5,300,0.9912618797308949,0.9739999823826886,0.16666666666666666,0.24,1,0.0,0.148,26.786666666666665,49.262384040926676,0.7512618797308951,0.10666666666666667,0.14333333333333334,0.0,0.0,0.0,0.04666666666666667,phi_rf
narrowband,shield_repair,naive,loo,radioml,6,300,0.9880252305697562,0.9775986701673945,0.13333333333333333,0.17,1,0.0,0.13466666666666666,26.706666666666667,41.84319615840869,0.8180252305697563,0.07,0.10666666666666667,0.0,0.0,0.0,0.013333333333333334,phi_rf
narrowband,shield_repair,naive,loo,radioml,7,300,0.9919615398338693,0.9859114050405692,0.17333333333333334,0.26,1,0.0,0.13733333333333334,27.183333333333334,40.66736776142022,0.7319615398338691,0.06666666666666667,0.16,0.0,0.0,0.0,0.07333333333333333,phi_rf
narrowband,shield_repair,naive,loo,radioml,8,300,0.9912762896660073,0.9739999340946133,0.18,0.23666666666666666,1,0.0,0.14733333333333334,27.166666666666668,42.88647776298822,0.7546096229993408,0.08,0.16,0.0,0.0,0.0,0.03,phi_rf
narrowband,shield_repair,naive,loo,radioml,9,300,0.9913233682320818,0.9817802101917853,0.17333333333333334,0.24666666666666667,1,0.0,0.146,26.776666666666667,45.34303633285245,0.7446567015654152,0.09666666666666666,0.12666666666666668,0.0,0.0,0.0,0.06666666666666667,phi_rf
narrowband,shield_repair,naive,loo,radioml,10,300,0.9912761951509289,0.9739999998130668,0.15,0.19666666666666666,1,0.0,0.15533333333333332,26.893333333333334,41.30881982302021,0.7946095284842625,0.08,0.12333333333333334,0.0,0.0,0.0,0.013333333333333334,phi_rf
narrowband,shield_repair,naive,loo,radioml,11,300,0.9902686886424215,0.9753014005965888,0.16333333333333333,0.21666666666666667,1,0.0,0.13733333333333334,26.796666666666667,41.84695729298026,0.7736020219757549,0.07666666666666666,0.14,0.0,0.0,0.0,0.013333333333333334,phi_rf
narrowband,shield_repair,naive,loo,radioml,12,300,0.9920945270453088,0.9873331192776016,0.19666666666666666,0.30333333333333334,1,0.0,0.14733333333333334,27.323333333333334,44.982386355676724,0.6887611937119754,0.09666666666666666,0.21,0.0,0.0,0.0,0.06666666666666667,phi_rf
narrowband,shield_repair,naive,loo,radioml,13,300,0.9922590769884272,0.9862526922247162,0.14,0.20333333333333334,1,0.0,0.136,26.726666666666667,46.559278330233845,0.7889257436550938,0.07,0.13,0.0,0.0,0.0,0.02666666666666667,phi_rf
narrowband,shield_repair,naive,loo,radioml,14,300,0.9917632343730501,0.9815207654247952,0.12333333333333334,0.15,1,0.0,0.146,26.78,42.566135629385315,0.8417632343730503,0.056666666666666664,0.10333333333333333,0.0,0.0,0.0,0.0,phi_rf
wideband,shield_repair,naive,loo,radioml,0,300,0.8879682317918215,0.553440632428249,0.22666666666666666,0.6533333333333333,2,0.0,0.162,28.676666666666666,37.825550863811365,0.23463489845848812,0.10666666666666667,0.38333333333333336,0.0,0.0,0.0,0.5133333333333333,phi_rf
wideband,shield_repair,naive,loo,radioml,1,300,0.8742923009141977,0.08401929850689178,0.24,0.6133333333333333,2,0.0,0.16733333333333333,28.45,49.58200020497191,0.2609589675808643,0.09333333333333334,0.3466666666666667,0.0,0.0,0.0,0.48,phi_rf
wideband,shield_repair,naive,loo,radioml,2,300,0.8842061177483481,0.14340838520823182,0.25,0.6766666666666666,1,0.0,0.15733333333333333,28.903333333333332,43.334554672381955,0.20753945108168148,0.07666666666666666,0.3466666666666667,0.0,0.0,0.0,0.5733333333333334,phi_rf
wideband,shield_repair,naive,loo,radioml,3,300,0.8969359735890515,0.4672573361336839,0.27,0.6666666666666666,2,0.0,0.15333333333333332,28.846666666666668,48.468647353528254,0.23026930692238484,0.08,0.34,0.0,0.0,0.0,0.5733333333333334,phi_rf
wideband,shield_repair,naive,loo,radioml,4,300,0.8738629813829057,0.15639412841484238,0.25333333333333335,0.6266666666666667,1,0.0,0.17333333333333334,28.786666666666665,48.72639293970302,0.24719631471623907,0.09666666666666666,0.33666666666666667,0.0,0.0,0.0,0.5666666666666667,phi_rf
wideband,shield_repair,naive,loo,radioml,5,300,0.8807350596224457,0.22165453392792298,0.27666666666666667,0.6766666666666666,4,0.0,0.17066666666666666,28.81,49.356256726294966,0.2040683929557791,0.09666666666666666,0.3466666666666667,0.0,0.0,0.0,0.5433333333333333,phi_rf
wideband,shield_repair,naive,loo,radioml,6,300,0.8836097074600123,0.4172158245140288,0.26,0.63,5,0.0,0.15666666666666668,28.676666666666666,41.84750365541032,0.25360970746001243,0.11,0.28,0.0,0.0,0.0,0.51,phi_rf
wideband,shield_repair,naive,loo,radioml,7,300,0.8967942373987319,0.5449403375766337,0.28,0.69,2,0.0,0.15133333333333332,28.77,40.672868693095914,0.20679423739873173,0.10333333333333333,0.31333333333333335,0.0,0.0,0.0,0.61,phi_rf
wideband,shield_repair,naive,loo,radioml,8,300,0.8931501519187973,0.3558738030141568,0.2833333333333333,0.7233333333333334,1,0.0,0.16333333333333333,29.066666666666666,42.95164688046438,0.16981681858546388,0.08333333333333333,0.38,0.0,0.0,0.0,0.6,phi_rf
wideband,shield_repair,naive,loo,radioml,9,300,0.8731042438030205,0.06723818057935761,0.2966666666666667,0.6666666666666666,1,0.0,0.164,28.89666666666667,45.348235508733374,0.20643757713635394,0.09666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5833333333333334,phi_rf
wideband,shield_repair,naive,loo,radioml,10,300,0.8907050001260113,0.5488612546235545,0.25666666666666665,0.6233333333333333,1,0.0,0.16933333333333334,28.893333333333334,41.3134836725417,0.2673716667926779,0.1,0.32,0.0,0.0,0.0,0.5333333333333333,phi_rf
wideband,shield_repair,naive,loo,radioml,11,300,0.8855289141816278,0.29874236606866167,0.26,0.6466666666666666,1,0.0,0.15266666666666667,28.583333333333332,41.85127527991893,0.23886224751496116,0.11666666666666667,0.35333333333333333,0.0,0.0,0.0,0.54,phi_rf
wideband,shield_repair,naive,loo,radioml,12,300,0.8937042145523939,0.4275051107566392,0.27666666666666667,0.6333333333333333,1,0.0,0.156,28.85,44.99255061578835,0.2603708812190607,0.11666666666666667,0.33666666666666667,0.0,0.0,0.0,0.5166666666666667,phi_rf
wideband,shield_repair,naive,loo,radioml,13,300,0.8814359868956597,0.4134864203245212,0.24,0.6366666666666667,2,0.0,0.14866666666666667,28.79,46.56353779335056,0.24476932022899314,0.07333333333333333,0.3,0.0,0.0,0.0,0.5433333333333333,phi_rf
wideband,shield_repair,naive,loo,radioml,14,300,0.8603639780032253,0.009397545793909449,0.28,0.61,10,0.0,0.16533333333333333,28.84,42.56946669771916,0.25036397800322513,0.09333333333333334,0.28,0.0,0.0,0.0,0.5233333333333333,phi_rf
bursty,shield_repair,naive,loo,radioml,0,300,0.984754274672872,0.9666549767324539,0.17333333333333334,0.17666666666666667,1,0.0,0.152,25.756666666666668,40.768454001178306,0.8080876080062053,0.08333333333333333,0.11,0.0,0.0,0.0,0.0,phi_rf
bursty,shield_repair,naive,loo,radioml,1,300,0.9853124929786429,0.9739980364605464,0.15333333333333332,0.17,1,0.0,0.144,25.60333333333333,42.46143145586825,0.8153124929786429,0.07666666666666666,0.1,0.0,0.0,0.0,0.016666666666666666,phi_rf
bursty,shield_repair,naive,loo,radioml,2,300,0.9820508317643624,0.9739998237125871,0.17,0.18666666666666668,1,0.0,0.14466666666666667,25.623333333333335,39.14864539819327,0.7953841650976957,0.08333333333333333,0.11666666666666667,0.0,0.0,0.0,0.006666666666666667,phi_rf
bursty,shield_repair,naive,loo,radioml,3,300,0.9760541551071897,0.9663122488232749,0.14333333333333334,0.15666666666666668,1,0.0,0.14666666666666667,25.476666666666667,42.058455258982164,0.8193874884405231,0.08,0.08,0.0,0.0,0.0,0.006666666666666667,phi_rf
bursty,shield_repair,naive,loo,radioml,4,300,0.9843981353904901,0.9739919806678993,0.13333333333333333,0.15,1,0.0,0.14666666666666667,25.55,41.49439927781313,0.8343981353904902,0.06,0.1,0.0,0.0,0.0,0.006666666666666667,phi_rf
bursty,shield_repair,naive,loo,radioml,5,300,0.9844064543588358,0.9738417892410244,0.18,0.19,3,0.0,0.15133333333333332,26.006666666666668,40.022065399351064,0.7944064543588358,0.07333333333333333,0.13333333333333333,0.0,0.0,0.0,0.01,phi_rf
bursty,shield_repair,naive,loo,radioml,6,300,0.975774971864238,0.9659327956601867,0.13333333333333333,0.14,1,0.0,0.148,25.453333333333333,46.31509340258588,0.8357749718642379,0.07,0.07666666666666666,0.0,0.0,0.0,0.006666666666666667,phi_rf
bursty,shield_repair,naive,loo,radioml,7,300,0.9861722437731166,0.9734630838953788,0.17,0.19333333333333333,1,0.0,0.14466666666666667,25.666666666666668,38.790422034904246,0.7928389104397834,0.07333333333333333,0.11333333333333333,0.0,0.0,0.0,0.02666666666666667,phi_rf
bursty,shield_repair,naive,loo,radioml,8,300,0.9886165306949556,0.9739868164854919,0.14666666666666667,0.15,1,0.0,0.13,25.733333333333334,46.961438509719905,0.8386165306949557,0.043333333333333335,0.11333333333333333,0.0,0.0,0.0,0.006666666666666667,phi_rf
bursty,shield_repair,naive,loo,radioml,9,300,0.9854796936344606,0.9676666806209475,0.13333333333333333,0.15666666666666668,1,0.0,0.13533333333333333,25.44,38.51907953315038,0.8288130269677941,0.06,0.10333333333333333,0.0,0.0,0.0,0.02666666666666667,phi_rf
bursty,shield_repair,naive,loo,radioml,10,300,0.9855998630272003,0.9739974602281444,0.17,0.20666666666666667,1,0.0,0.15,26.31,43.77610926226785,0.7789331963605336,0.05333333333333334,0.14666666666666667,0.0,0.0,0.0,0.05333333333333334,phi_rf
bursty,shield_repair,naive,loo,radioml,11,300,0.9828073335737266,0.9726313155747265,0.12666666666666668,0.13,1,0.0,0.142,25.426666666666666,39.70110276432981,0.8528073335737265,0.06666666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,phi_rf
bursty,shield_repair,naive,loo,radioml,12,300,0.9851448730980188,0.9739978201103592,0.17333333333333334,0.18666666666666668,1,0.0,0.14533333333333334,25.756666666666668,41.45670126664205,0.798478206431352,0.1,0.11,0.0,0.0,0.0,0.0,phi_rf
bursty,shield_repair,naive,loo,radioml,13,300,0.9829280561347062,0.9708029603859134,0.14666666666666667,0.15,1,0.0,0.13933333333333334,25.54,39.96249036258552,0.8329280561347064,0.06,0.09333333333333334,0.0,0.0,0.0,0.0,phi_rf
bursty,shield_repair,naive,loo,radioml,14,300,0.9866741656422187,0.9677351486617403,0.17,0.17666666666666667,1,0.0,0.15,25.926666666666666,38.2750562939602,0.810007498975552,0.09666666666666666,0.1,0.0,0.0,0.0,0.006666666666666667,phi_rf
backhaul,shield_repair,naive,loo,radioml,0,300,0.9580253022092878,0.912275368102403,0.14666666666666667,0.2733333333333333,1,0.0,0.222,26.423333333333332,41.93212916160696,0.6846919688759543,0.06333333333333334,0.22333333333333333,0.0,0.0,0.0,0.013333333333333334,phi_rf
backhaul,shield_repair,naive,loo,radioml,1,300,0.9592743395534039,0.9139512291166857,0.16,0.20333333333333334,1,0.0,0.22466666666666665,26.24,37.08914720108228,0.7559410062200704,0.09333333333333334,0.12333333333333334,0.0,0.0,0.0,0.013333333333333334,phi_rf
backhaul,shield_repair,naive,loo,radioml,2,300,0.956486725539945,0.9099902106003241,0.16,0.23666666666666666,1,0.0,0.234,26.2,47.19759088928118,0.7198200588732783,0.08333333333333333,0.16333333333333333,0.0,0.0,0.0,0.006666666666666667,phi_rf
backhaul,shield_repair,naive,loo,radioml,3,300,0.956583104730069,0.91359010839852,0.15666666666666668,0.24333333333333335,1,0.0,0.22133333333333333,26.263333333333332,39.85120680681369,0.7132497713967357,0.08666666666666667,0.16666666666666666,0.0,0.0,0.0,0.01,phi_rf
backhaul,shield_repair,naive,loo,radioml,4,300,0.9573958500864842,0.9119773459060652,0.16,0.23,1,0.0,0.24733333333333332,26.65,45.842690846693124,0.7273958500864842,0.07,0.16666666666666666,0.0,0.0,0.0,0.043333333333333335,phi_rf
