scenario,controller,planner,predicate_set,perception,seed,cycles,mean_pdr,p05_pdr,violation_rate_phi,hazard_rate,recovery_cycles,fallback_rate,repair_rate,mean_power_dbm,max_pa_temp_c,mean_reward,h_rf,h_pwr,h_relay,h_part,compliant_available_rate,h_starve,h_therm,atk_predicate_set
wideband,simplex_rta,adaptive,phi_plus,radioml,21,300,0.7949253428812416,0.0009856580963755622,0.2833333333333333,0.013333333333333334,1,0.0,0.0,26.196666666666665,44.995114848708596,0.7815920095479083,0.0,0.013333333333333334,0.0,0.0,0.6133333333333333,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,22,300,0.7957561285763698,0.0028372523593062694,0.25,0.01,1,0.0,0.0,26.163333333333334,44.22152919873096,0.7857561285763698,0.0,0.01,0.0,0.0,0.6,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,23,300,0.768538163293728,0.001369253014513925,0.26666666666666666,0.0033333333333333335,1,0.0,0.0,26.18,44.229450147754264,0.7652048299603946,0.0,0.0033333333333333335,0.0,0.0,0.42333333333333334,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,24,300,0.79266475778135,0.0013637862154226635,0.24333333333333335,0.0033333333333333335,2,0.0,0.0,26.156666666666666,44.85149414896873,0.7893314244480167,0.0,0.0033333333333333335,0.0,0.0,0.65,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,25,300,0.803847736091056,0.0018108276225569284,0.22333333333333333,0.013333333333333334,2,0.0,0.0,26.136666666666667,44.190230827776375,0.7905144027577226,0.0,0.013333333333333334,0.0,0.0,0.5466666666666666,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,26,300,0.7667556714150489,0.0011537454581451877,0.27,0.006666666666666667,8,0.0,0.0,26.166666666666668,45.38664963262565,0.7600890047483823,0.0,0.006666666666666667,0.0,0.0,0.5433333333333333,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,27,300,0.7704644647452149,0.0009666702427903492,0.26,0.0033333333333333335,3,0.0,0.0,26.14666666666667,44.84890317637436,0.7671311314118816,0.0,0.0033333333333333335,0.0,0.0,0.7466666666666667,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,28,300,0.7910619773579111,0.003963164076138797,0.2633333333333333,0.01,1,0.0,0.0,26.143333333333334,44.17739528172982,0.781061977357911,0.0,0.01,0.0,0.0,0.8133333333333334,0.0,0.0,phi
wideband,simplex_rta,adaptive,phi_plus,radioml,29,300,0.7861919484241227,0.0014344411909946331,0.28,0.016666666666666666,3,0.0,0.0,26.173333333333332,44.21746049679174,0.769525281757456,0.0,0.016666666666666666,0.0,0.0,0.3933333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,0,300,0.44775618114062354,1.6452356434656846e-05,0.0,0.0,11,0.31666666666666665,0.0,23.2,38.24787839896505,0.44775618114062354,0.0,0.0,0.0,0.0,0.6833333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,1,300,0.4459293189200746,2.1735664656880136e-05,0.0,0.0,3,0.35333333333333333,0.0,23.18,37.53748436454692,0.4459293189200746,0.0,0.0,0.0,0.0,0.6466666666666666,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,2,300,0.48864235438967996,1.9335628020941583e-05,0.0,0.0,1,0.30333333333333334,0.0,23.41,41.30928382463446,0.48864235438967996,0.0,0.0,0.0,0.0,0.6966666666666667,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,3,300,0.4580556731204524,2.2206332140351725e-05,0.0,0.0,5,0.32666666666666666,0.0,23.12,36.10863090312989,0.4580556731204524,0.0,0.0,0.0,0.0,0.6733333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,4,300,0.4472210838155947,1.6258054522978203e-05,0.0,0.0,9,0.34,0.0,23.22,38.9539922760173,0.4472210838155947,0.0,0.0,0.0,0.0,0.66,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,5,300,0.47632887670889906,1.9167651756348308e-05,0.0,0.0,4,0.31,0.0,23.34,37.49483640153432,0.47632887670889906,0.0,0.0,0.0,0.0,0.69,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,6,300,0.47548192661993405,1.4990121471519692e-05,0.0,0.0,10,0.29,0.0,23.38,38.30398254780526,0.47548192661993405,0.0,0.0,0.0,0.0,0.71,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,7,300,0.4666567555463687,2.6111634080044914e-05,0.0,0.0,10,0.3433333333333333,0.0,23.28,41.20014184160736,0.4666567555463687,0.0,0.0,0.0,0.0,0.6566666666666666,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,8,300,0.44026537694967244,1.7078126462348167e-05,0.0,0.0,21,0.3433333333333333,0.0,23.05,37.86105978321962,0.44026537694967244,0.0,0.0,0.0,0.0,0.6566666666666666,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,9,300,0.42603867325202754,1.6371073918642884e-05,0.0,0.0,18,0.3566666666666667,0.0,23.18,40.1997826062532,0.42603867325202754,0.0,0.0,0.0,0.0,0.6433333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,10,300,0.45769965857283734,2.1740902677908714e-05,0.0,0.0,2,0.31666666666666665,0.0,23.28,37.69835066329939,0.45769965857283734,0.0,0.0,0.0,0.0,0.6833333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,11,300,0.4325366188806998,1.1731431520392717e-05,0.0,0.0,1,0.32666666666666666,0.0,23.13,39.92323099409393,0.4325366188806998,0.0,0.0,0.0,0.0,0.6733333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,12,300,0.4703412704677635,1.9456909044131363e-05,0.0,0.0,10,0.3,0.0,23.52,39.43746661251856,0.4703412704677635,0.0,0.0,0.0,0.0,0.7,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,13,300,0.4694221656623788,1.9081559779269832e-05,0.0,0.0,9,0.3,0.0,23.42,37.46916414151917,0.4694221656623788,0.0,0.0,0.0,0.0,0.7,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,14,300,0.4634882615572598,1.9351776457632322e-05,0.0,0.0,42,0.32666666666666666,0.0,23.27,39.871970368039065,0.4634882615572598,0.0,0.0,0.0,0.0,0.6733333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,15,300,0.4567777890264057,1.5451739589342468e-05,0.0,0.0,21,0.3333333333333333,0.0,23.26,36.709925445162426,0.4567777890264057,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,16,300,0.46816881015442696,2.575333913016495e-05,0.0,0.0,20,0.3233333333333333,0.0,23.42,39.72035966932857,0.46816881015442696,0.0,0.0,0.0,0.0,0.6766666666666666,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,17,300,0.45932702262260716,2.3120978637755207e-05,0.0,0.0,1,0.34,0.0,23.36,37.601694111870074,0.45932702262260716,0.0,0.0,0.0,0.0,0.66,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,18,300,0.4480115979083349,2.230166716784574e-05,0.0,0.0,18,0.36333333333333334,0.0,23.14,38.06277142182359,0.4480115979083349,0.0,0.0,0.0,0.0,0.6366666666666667,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,19,300,0.43339647264427167,2.1229725062946575e-05,0.0,0.0,11,0.33,0.0,23.14,38.306856233055555,0.43339647264427167,0.0,0.0,0.0,0.0,0.67,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,20,300,0.4369926241662565,2.128962124748587e-05,0.0,0.0,12,0.3566666666666667,0.0,23.093333333333334,37.74343796288587,0.4369926241662565,0.0,0.0,0.0,0.0,0.6433333333333333,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,21,300,0.4430369522921707,1.4397435799795176e-05,0.0,0.0,20,0.36333333333333334,0.0,23.05,36.32954908110811,0.4430369522921707,0.0,0.0,0.0,0.0,0.6366666666666667,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,22,300,0.4620507825185314,2.755240192388888e-05,0.0,0.0033333333333333335,2,0.3333333333333333,0.0,23.4,41.681590302595595,0.458717449185198,0.0,0.0033333333333333335,0.0,0.0,0.6666666666666666,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,23,300,0.4596279560733393,2.478990212718258e-05,0.0,0.0,3,0.2866666666666667,0.0,23.39,40.19825912274553,0.4596279560733393,0.0,0.0,0.0,0.0,0.7133333333333334,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,24,300,0.42711027311364586,2.1720469616565692e-05,0.0,0.0,45,0.32,0.0,23.22,36.90258360050265,0.42711027311364586,0.0,0.0,0.0,0.0,0.68,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,25,300,0.4567500537173393,2.6584379328955438e-05,0.0,0.0,26,0.2966666666666667,0.0,23.39,36.95426136677481,0.4567500537173393,0.0,0.0,0.0,0.0,0.7033333333333334,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,26,300,0.46715597922314167,1.9155213438461182e-05,0.0,0.0033333333333333335,28,0.34,0.0,23.26,38.132851838402054,0.4638226458898083,0.0,0.0,0.0,0.0,0.66,0.0033333333333333335,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,27,300,0.45679000659295177,1.561570204109669e-05,0.0,0.0,73,0.2866666666666667,0.0,23.45,40.49473298566269,0.45679000659295177,0.0,0.0,0.0,0.0,0.7133333333333334,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,28,300,0.45329077671581863,1.94307153347977e-05,0.0,0.0,6,0.2833333333333333,0.0,23.44,38.28702351973307,0.45329077671581863,0.0,0.0,0.0,0.0,0.7166666666666667,0.0,0.0,phi
wideband,shield_filter,adaptive,phi_plus,radioml,29,300,0.43771906746135375,1.380904004882859e-05,0.0,0.0,13,0.34,0.0,23.18,37.72226940331945,0.43771906746135375,0.0,0.0,0.0,0.0,0.66,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,0,300,0.7526699893630376,0.0004779646521802178,0.0,0.0,2,0.0,0.77,25.44,40.29587111688973,0.7526699893630376,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,1,300,0.7500862794537253,0.0004249941606851983,0.0,0.0,1,0.0,0.7766666666666666,25.58,41.4294517123284,0.7500862794537253,0.0,0.0,0.0,0.0,0.72,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,2,300,0.743597648375358,0.0005130267461681369,0.0,0.0,1,0.0,0.764,25.41,41.457109861020754,0.743597648375358,0.0,0.0,0.0,0.0,0.71,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,3,300,0.7589964570718176,0.00024649576907430696,0.0,0.0,3,0.0,0.7826666666666666,25.57,42.63622587155657,0.7589964570718176,0.0,0.0,0.0,0.0,0.7166666666666667,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,4,300,0.7622297113687482,0.006087097779462278,0.0,0.0,4,0.0,0.7653333333333333,25.53,40.26446250179828,0.7622297113687482,0.0,0.0,0.0,0.0,0.73,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,5,300,0.7522055767005045,0.0003365343252131896,0.0,0.0,2,0.0,0.7746666666666666,25.43,41.871671341044426,0.7522055767005045,0.0,0.0,0.0,0.0,0.73,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,6,300,0.7287510735940862,0.00020929568854601761,0.0,0.0,1,0.0,0.7573333333333333,25.55,41.61416831885096,0.7287510735940862,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,7,300,0.7652638268681806,0.0028051314575824643,0.0,0.0033333333333333335,2,0.0,0.7613333333333333,25.56,41.897619125583944,0.7619304935348473,0.0,0.0,0.0,0.0,0.7433333333333333,0.0033333333333333335,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,8,300,0.7537926406813046,0.0007151409378431732,0.0,0.0,2,0.0,0.7886666666666666,25.5,42.46311495696739,0.7537926406813046,0.0,0.0,0.0,0.0,0.6733333333333333,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,9,300,0.7528337601479432,0.0004705579087472774,0.0,0.0,1,0.0,0.7793333333333333,25.58,41.820361833016314,0.7528337601479432,0.0,0.0,0.0,0.0,0.7,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,10,300,0.7523321888506799,0.006122968501601609,0.0,0.0,1,0.0,0.772,25.57,43.10286024921819,0.7523321888506799,0.0,0.0,0.0,0.0,0.75,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,11,300,0.7454142349251446,0.008853487448200883,0.0,0.0,1,0.0,0.7706666666666667,25.57,42.08733622203329,0.7454142349251446,0.0,0.0,0.0,0.0,0.72,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,12,300,0.7579181052341051,0.0003097063759265899,0.0,0.0,1,0.0,0.75,25.44,41.73676025029571,0.7579181052341051,0.0,0.0,0.0,0.0,0.7733333333333333,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,13,300,0.728961737931496,0.0006273567979205631,0.0,0.0,2,0.0,0.7773333333333333,25.46,40.63270369302568,0.728961737931496,0.0,0.0,0.0,0.0,0.7133333333333334,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,14,300,0.7417306913342759,0.0004400862604859168,0.0,0.0033333333333333335,6,0.0,0.7786666666666666,25.59,43.78867808010816,0.7383973580009425,0.0,0.0,0.0,0.0,0.6933333333333334,0.0033333333333333335,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,15,300,0.7620399926586935,0.0017610513471723625,0.0,0.0,3,0.0,0.7446666666666667,25.61,41.33089525820974,0.7620399926586935,0.0,0.0,0.0,0.0,0.7433333333333333,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,16,300,0.7667407258805055,0.0014012899380832363,0.0,0.0,2,0.0,0.7833333333333333,25.58,43.35084518266637,0.7667407258805055,0.0,0.0,0.0,0.0,0.74,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,17,300,0.7647203238112865,0.006669979019118082,0.0,0.0,1,0.0,0.7886666666666666,25.52,40.32063253993027,0.7647203238112865,0.0,0.0,0.0,0.0,0.6933333333333334,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,18,300,0.7417668461527352,0.003436371238645229,0.0,0.0033333333333333335,5,0.0,0.7806666666666666,25.61,40.3538426887174,0.738433512819402,0.0,0.0,0.0,0.0,0.72,0.0033333333333333335,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,19,300,0.7424469989991025,0.004580584809221482,0.0,0.0033333333333333335,3,0.0,0.7853333333333333,25.71,41.80420427401424,0.7391136656657692,0.0,0.0,0.0,0.0,0.72,0.0033333333333333335,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,20,300,0.7620031409826921,0.00018780522023266406,0.0,0.0,2,0.0,0.7773333333333333,25.62,43.80733826664706,0.7620031409826921,0.0,0.0,0.0,0.0,0.7233333333333334,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,21,300,0.761092029497212,0.0045150369422387706,0.0,0.0,3,0.0,0.774,25.58,42.97586801637789,0.761092029497212,0.0,0.0,0.0,0.0,0.7466666666666667,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,22,300,0.7393664715533773,0.0011283094481867205,0.0,0.0,3,0.0,0.782,25.57,43.196704951506945,0.7393664715533773,0.0,0.0,0.0,0.0,0.7033333333333334,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,23,300,0.7465711593333737,0.0109190343708249,0.0,0.0,3,0.0,0.762,25.44,38.48409696046387,0.7465711593333737,0.0,0.0,0.0,0.0,0.7633333333333333,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,24,300,0.7420231225173219,0.0009758032120153145,0.0,0.0,3,0.0,0.7633333333333333,25.4,40.851517580714244,0.7420231225173219,0.0,0.0,0.0,0.0,0.72,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,25,300,0.7608059626837163,0.004041975627002238,0.0,0.0,2,0.0,0.7686666666666667,25.44,41.43974411695736,0.7608059626837163,0.0,0.0,0.0,0.0,0.72,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,26,300,0.7504423840490478,0.000723092634949599,0.0,0.0,1,0.0,0.7566666666666667,25.61,44.027171469688504,0.7504423840490478,0.0,0.0,0.0,0.0,0.76,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,27,300,0.7531351671645422,0.0004893972606643868,0.0,0.0,6,0.0,0.7626666666666667,25.44,42.14724699927344,0.7531351671645422,0.0,0.0,0.0,0.0,0.7533333333333333,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,28,300,0.7245439639635254,0.00016478168243185044,0.0,0.0,3,0.0,0.7593333333333333,25.42,42.20204887620162,0.7245439639635254,0.0,0.0,0.0,0.0,0.75,0.0,0.0,phi
wideband,shield_repair,adaptive,phi_plus,radioml,29,300,0.7645577756382831,0.0007694891579685045,0.0,0.0,2,0.0,0.7693333333333333,25.53,40.283129817630666,0.7645577756382831,0.0,0.0,0.0,0.0,0.7333333333333333,0.0,0.0,phi
bursty,greedy_twin,adaptive,phi_plus,radioml,0,300,0.9826504395717918,0.9725462893140461,0.8133333333333334,0.17666666666666667,1,0.0,0.0,27.89666666666667,48.577009853237655,0.805983772905125,0.0,0.17333333333333334,0.0,0.0,0.6933333333333334,0.0,0.006666666666666667,phi
bursty,greedy_twin,adaptive,phi_plus,radioml,1,300,0.9835859475899386,0.9737457379637813,0.8466666666666667,0.24333333333333335,1,0.0,0.0,28.04,47.76922145905437,0.7402526142566052,0.0,0.23333333333333334,0.0,0.0,0.6866666666666666,0.0,0.023333333333333334,phi
bursty,greedy_twin,adaptive,phi_plus,radioml,2,300,0.9821496338643868,0.9735897055120456,0.77,0.14333333333333334,1,0.0,0.0,27.673333333333332,46.49358475861668,0.8388163005310535,0.0,0.13666666666666666,0.0,0.0,0.7366666666666667,0.0,0.006666666666666667,phi
bursty,greedy_twin,adaptive,phi_plus,radioml,3,300,0.9777638043472098,0.9737827773078058,0.8266666666666667,0.18666666666666668,1,0.0,0.0,27.99,47.984869975019386,0.7910971376805431,0.0,0.16333333333333333,0.0,0.0,0.6433333333333333,0.0,0.02666666666666667,phi
